,LGA,Rep_DS,U5_coverage,adult_coverage,severe_cases,simday,duration,year,start_day_override,round,min_increase,scale_values,scenario
7894,Ado-Odo-Ota,Uzo-Uwani,0.8,0.8,0.8,2190,365,2026,-1,7,0.071,0.497,Scenario 2 (National malaria strategic plan)
7895,Ado-Odo-Ota,Uzo-Uwani,0.8,0.8,0.8,2555,365,2027,-1,8,0.071,0.568,Scenario 2 (National malaria strategic plan)
7896,Ado-Odo-Ota,Uzo-Uwani,0.8,0.8,0.8,2920,365,2028,-1,9,0.071,0.639,Scenario 2 (National malaria strategic plan)
7897,Ado-Odo-Ota,Uzo-Uwani,0.8,0.8,0.8,3285,365,2029,-1,10,0.071,0.71,Scenario 2 (National malaria strategic plan)
7898,Ado-Odo-Ota,Uzo-Uwani,0.8,0.8,0.8,3650,-1,2030,-1,11,0.071,0.781,Scenario 2 (National malaria strategic plan)
7899,Agege,Uzo-Uwani,0.491192485,0.491192485,0.561,0,365,2020,-1,1,0.071,0.071,Scenario 2 (National malaria strategic plan)
7900,Agege,Uzo-Uwani,0.562192485,0.562192485,0.632,365,365,2021,-1,2,0.071,0.142,Scenario 2 (National malaria strategic plan)
7901,Agege,Uzo-Uwani,0.633192485,0.633192485,0.703,730,365,2022,-1,3,0.071,0.213,Scenario 2 (National malaria strategic plan)
7902,Agege,Uzo-Uwani,0.704192485,0.704192485,0.774,1095,365,2023,-1,4,0.071,0.284,Scenario 2 (National malaria strategic plan)
7903,Agege,Uzo-Uwani,0.775192485,0.775192485,0.8,1460,365,2024,-1,5,0.071,0.355,Scenario 2 (National malaria strategic plan)
7904,Agege,Uzo-Uwani,0.8,0.8,0.8,1825,365,2025,-1,6,0.071,0.426,Scenario 2 (National malaria strategic plan)
7905,Agege,Uzo-Uwani,0.8,0.8,0.8,2190,365,2026,-1,7,0.071,0.497,Scenario 2 (National malaria strategic plan)
7906,Agege,Uzo-Uwani,0.8,0.8,0.8,2555,365,2027,-1,8,0.071,0.568,Scenario 2 (National malaria strategic plan)
7907,Agege,Uzo-Uwani,0.8,0.8,0.8,2920,365,2028,-1,9,0.071,0.639,Scenario 2 (National malaria strategic plan)
7908,Agege,Uzo-Uwani,0.8,0.8,0.8,3285,365,2029,-1,10,0.071,0.71,Scenario 2 (National malaria strategic plan)
7909,Agege,Uzo-Uwani,0.8,0.8,0.8,3650,-1,2030,-1,11,0.071,0.781,Scenario 2 (National malaria strategic plan)
7910,Ajeromi-Ifelodun,Uzo-Uwani,0.768452222,0.768452222,0.561,0,365,2020,-1,1,0.071,0.071,Scenario 2 (National malaria strategic plan)
7911,Ajeromi-Ifelodun,Uzo-Uwani,0.8,0.8,0.632,365,365,2021,-1,2,0.071,0.142,Scenario 2 (National malaria strategic plan)
7912,Ajeromi-Ifelodun,Uzo-Uwani,0.8,0.8,0.703,730,365,2022,-1,3,0.071,0.213,Scenario 2 (National malaria strategic plan)
7913,Ajeromi-Ifelodun,Uzo-Uwani,0.8,0.8,0.774,1095,365,2023,-1,4,0.071,0.284,Scenario 2 (National malaria strategic plan)
7914,Ajeromi-Ifelodun,Uzo-Uwani,0.8,0.8,0.8,1460,365,2024,-1,5,0.071,0.355,Scenario 2 (National malaria strategic plan)
7915,Ajeromi-Ifelodun,Uzo-Uwani,0.8,0.8,0.8,1825,365,2025,-1,6,0.071,0.426,Scenario 2 (National malaria strategic plan)
7916,Ajeromi-Ifelodun,Uzo-Uwani,0.8,0.8,0.8,2190,365,2026,-1,7,0.071,0.497,Scenario 2 (National malaria strategic plan)
7917,Ajeromi-Ifelodun,Uzo-Uwani,0.8,0.8,0.8,2555,365,2027,-1,8,0.071,0.568,Scenario 2 (National malaria strategic plan)
7918,Ajeromi-Ifelodun,Uzo-Uwani,0.8,0.8,0.8,2920,365,2028,-1,9,0.071,0.639,Scenario 2 (National malaria strategic plan)
7919,Ajeromi-Ifelodun,Uzo-Uwani,0.8,0.8,0.8,3285,365,2029,-1,10,0.071,0.71,Scenario 2 (National malaria strategic plan)
7920,Ajeromi-Ifelodun,Uzo-Uwani,0.8,0.8,0.8,3650,-1,2030,-1,11,0.071,0.781,Scenario 2 (National malaria strategic plan)
7921,Alimosho,Uzo-Uwani,0.345949084,0.345949084,0.561,0,365,2020,-1,1,0.071,0.071,Scenario 2 (National malaria strategic plan)
7922,Alimosho,Uzo-Uwani,0.416949084,0.416949084,0.632,365,365,2021,-1,2,0.071,0.142,Scenario 2 (National malaria strategic plan)
7923,Alimosho,Uzo-Uwani,0.487949084,0.487949084,0.703,730,365,2022,-1,3,0.071,0.213,Scenario 2 (National malaria strategic plan)
7924,Alimosho,Uzo-Uwani,0.558949084,0.558949084,0.774,1095,365,2023,-1,4,0.071,0.284,Scenario 2 (National malaria strategic plan)
7925,Alimosho,Uzo-Uwani,0.629949084,0.629949084,0.8,1460,365,2024,-1,5,0.071,0.355,Scenario 2 (National malaria strategic plan)
7926,Alimosho,Uzo-Uwani,0.700949084,0.700949084,0.8,1825,365,2025,-1,6,0.071,0.426,Scenario 2 (National malaria strategic plan)
7927,Alimosho,Uzo-Uwani,0.771949084,0.771949084,0.8,2190,365,2026,-1,7,0.071,0.497,Scenario 2 (National malaria strategic plan)
7928,Alimosho,Uzo-Uwani,0.8,0.8,0.8,2555,365,2027,-1,8,0.071,0.568,Scenario 2 (National malaria strategic plan)
7929,Alimosho,Uzo-Uwani,0.8,0.8,0.8,2920,365,2028,-1,9,0.071,0.639,Scenario 2 (National malaria strategic plan)
7930,Alimosho,Uzo-Uwani,0.8,0.8,0.8,3285,365,2029,-1,10,0.071,0.71,Scenario 2 (National malaria strategic plan)
7931,Alimosho,Uzo-Uwani,0.8,0.8,0.8,3650,-1,2030,-1,11,0.071,0.781,Scenario 2 (National malaria strategic plan)
7932,Anambra East,Uzo-Uwani,0.491192485,0.491192485,0.561,0,365,2020,-1,1,0.071,0.071,Scenario 2 (National malaria strategic plan)
7933,Anambra East,Uzo-Uwani,0.562192485,0.562192485,0.632,365,365,2021,-1,2,0.071,0.142,Scenario 2 (National malaria strategic plan)
7934,Anambra East,Uzo-Uwani,0.633192485,0.633192485,0.703,730,365,2022,-1,3,0.071,0.213,Scenario 2 (National malaria strategic plan)
7935,Anambra East,Uzo-Uwani,0.704192485,0.704192485,0.774,1095,365,2023,-1,4,0.071,0.284,Scenario 2 (National malaria strategic plan)
7936,Anambra East,Uzo-Uwani,0.775192485,0.775192485,0.8,1460,365,2024,-1,5,0.071,0.355,Scenario 2 (National malaria strategic plan)
7937,Anambra East,Uzo-Uwani,0.8,0.8,0.8,1825,365,2025,-1,6,0.071,0.426,Scenario 2 (National malaria strategic plan)
7938,Anambra East,Uzo-Uwani,0.8,0.8,0.8,2190,365,2026,-1,7,0.071,0.497,Scenario 2 (National malaria strategic plan)
7939,Anambra East,Uzo-Uwani,0.8,0.8,0.8,2555,365,2027,-1,8,0.071,0.568,Scenario 2 (National malaria strategic plan)
7940,Anambra East,Uzo-Uwani,0.8,0.8,0.8,2920,365,2028,-1,9,0.071,0.639,Scenario 2 (National malaria strategic plan)
7941,Anambra East,Uzo-Uwani,0.8,0.8,0.8,3285,365,2029,-1,10,0.071,0.71,Scenario 2 (National malaria strategic plan)
7942,Anambra East,Uzo-Uwani,0.8,0.8,0.8,3650,-1,2030,-1,11,0.071,0.781,Scenario 2 (National malaria strategic plan)
7943,Anambra West,Uzo-Uwani,0.737970256,0.737970256,0.561,0,365,2020,-1,1,0.071,0.071,Scenario 2 (National malaria strategic plan)
7944,Anambra West,Uzo-Uwani,0.8,0.8,0.632,365,365,2021,-1,2,0.071,0.142,Scenario 2 (National malaria strategic plan)
7945,Anambra West,Uzo-Uwani,0.8,0.8,0.703,730,365,2022,-1,3,0.071,0.213,Scenario 2 (National malaria strategic plan)
7946,Anambra West,Uzo-Uwani,0.8,0.8,0.774,1095,365,2023,-1,4,0.071,0.284,Scenario 2 (National malaria strategic plan)
7947,Anambra West,Uzo-Uwani,0.8,0.8,0.8,1460,365,2024,-1,5,0.071,0.355,Scenario 2 (National malaria strategic plan)
7948,Anambra West,Uzo-Uwani,0.8,0.8,0.8,1825,365,2025,-1,6,0.071,0.426,Scenario 2 (National malaria strategic plan)
7949,Anambra West,Uzo-Uwani,0.8,0.8,0.8,2190,365,2026,-1,7,0.071,0.497,Scenario 2 (National malaria strategic plan)
7950,Anambra West,Uzo-Uwani,0.8,0.8,0.8,2555,365,2027,-1,8,0.071,0.568,Scenario 2 (National malaria strategic plan)
7951,Anambra West,Uzo-Uwani,0.8,0.8,0.8,2920,365,2028,-1,9,0.071,0.639,Scenario 2 (National malaria strategic plan)
7952,Anambra West,Uzo-Uwani,0.8,0.8,0.8,3285,365,2029,-1,10,0.071,0.71,Scenario 2 (National malaria strategic plan)
7953,Anambra West,Uzo-Uwani,0.8,0.8,0.8,3650,-1,2030,-1,11,0.071,0.781,Scenario 2 (National malaria strategic plan)
7954,Aniocha North,Uzo-Uwani,0.491192485,0.491192485,0.561,0,365,2020,-1,1,0.071,0.071,Scenario 2 (National malaria strategic plan)
7955,Aniocha North,Uzo-Uwani,0.562192485,0.562192485,0.632,365,365,2021,-1,2,0.071,0.142,Scenario 2 (National malaria strategic plan)
7956,Aniocha North,Uzo-Uwani,0.633192485,0.633192485,0.703,730,365,2022,-1,3,0.071,0.213,Scenario 2 (National malaria strategic plan)
7957,Aniocha North,Uzo-Uwani,0.704192485,0.704192485,0.774,1095,365,2023,-1,4,0.071,0.284,Scenario 2 (National malaria strategic plan)
7958,Aniocha North,Uzo-Uwani,0.775192485,0.775192485,0.8,1460,365,2024,-1,5,0.071,0.355,Scenario 2 (National malaria strategic plan)
7959,Aniocha North,Uzo-Uwani,0.8,0.8,0.8,1825,365,2025,-1,6,0.071,0.426,Scenario 2 (National malaria strategic plan)
7960,Aniocha North,Uzo-Uwani,0.8,0.8,0.8,2190,365,2026,-1,7,0.071,0.497,Scenario 2 (National malaria strategic plan)
7961,Aniocha North,Uzo-Uwani,0.8,0.8,0.8,2555,365,2027,-1,8,0.071,0.568,Scenario 2 (National malaria strategic plan)
7962,Aniocha North,Uzo-Uwani,0.8,0.8,0.8,2920,365,2028,-1,9,0.071,0.639,Scenario 2 (National malaria strategic plan)
7963,Aniocha North,Uzo-Uwani,0.8,0.8,0.8,3285,365,2029,-1,10,0.071,0.71,Scenario 2 (National malaria strategic plan)
7964,Aniocha North,Uzo-Uwani,0.8,0.8,0.8,3650,-1,2030,-1,11,0.071,0.781,Scenario 2 (National malaria strategic plan)
7965,Aniocha South,Uzo-Uwani,0.491192485,0.491192485,0.561,0,365,2020,-1,1,0.071,0.071,Scenario 2 (National malaria strategic plan)
7966,Aniocha South,Uzo-Uwani,0.562192485,0.562192485,0.632,365,365,2021,-1,2,0.071,0.142,Scenario 2 (National malaria strategic plan)
7967,Aniocha South,Uzo-Uwani,0.633192485,0.633192485,0.703,730,365,2022,-1,3,0.071,0.213,Scenario 2 (National malaria strategic plan)
7968,Aniocha South,Uzo-Uwani,0.704192485,0.704192485,0.774,1095,365,2023,-1,4,0.071,0.284,Scenario 2 (National malaria strategic plan)
7969,Aniocha South,Uzo-Uwani,0.775192485,0.775192485,0.8,1460,365,2024,-1,5,0.071,0.355,Scenario 2 (National malaria strategic plan)
7970,Aniocha South,Uzo-Uwani,0.8,0.8,0.8,1825,365,2025,-1,6,0.071,0.426,Scenario 2 (National malaria strategic plan)
7971,Aniocha South,Uzo-Uwani,0.8,0.8,0.8,2190,365,2026,-1,7,0.071,0.497,Scenario 2 (National malaria strategic plan)
7972,Aniocha South,Uzo-Uwani,0.8,0.8,0.8,2555,365,2027,-1,8,0.071,0.568,Scenario 2 (National malaria strategic plan)
7973,Aniocha South,Uzo-Uwani,0.8,0.8,0.8,2920,365,2028,-1,9,0.071,0.639,Scenario 2 (National malaria strategic plan)
7974,Aniocha South,Uzo-Uwani,0.8,0.8,0.8,3285,365,2029,-1,10,0.071,0.71,Scenario 2 (National malaria strategic plan)
7975,Aniocha South,Uzo-Uwani,0.8,0.8,0.8,3650,-1,2030,-1,11,0.071,0.781,Scenario 2 (National malaria strategic plan)
7976,Awka North,Uzo-Uwani,0.737666667,0.737666667,0.561,0,365,2020,-1,1,0.071,0.071,Scenario 2 (National malaria strategic plan)
7977,Awka North,Uzo-Uwani,0.8,0.8,0.632,365,365,2021,-1,2,0.071,0.142,Scenario 2 (National malaria strategic plan)
7978,Awka North,Uzo-Uwani,0.8,0.8,0.703,730,365,2022,-1,3,0.071,0.213,Scenario 2 (National malaria strategic plan)
7979,Awka North,Uzo-Uwani,0.8,0.8,0.774,1095,365,2023,-1,4,0.071,0.284,Scenario 2 (National malaria strategic plan)
7980,Awka North,Uzo-Uwani,0.8,0.8,0.8,1460,365,2024,-1,5,0.071,0.355,Scenario 2 (National malaria strategic plan)
7981,Awka North,Uzo-Uwani,0.8,0.8,0.8,1825,365,2025,-1,6,0.071,0.426,Scenario 2 (National malaria strategic plan)
7982,Awka North,Uzo-Uwani,0.8,0.8,0.8,2190,365,2026,-1,7,0.071,0.497,Scenario 2 (National malaria strategic plan)
7983,Awka North,Uzo-Uwani,0.8,0.8,0.8,2555,365,2027,-1,8,0.071,0.568,Scenario 2 (National malaria strategic plan)
7984,Awka North,Uzo-Uwani,0.8,0.8,0.8,2920,365,2028,-1,9,0.071,0.639,Scenario 2 (National malaria strategic plan)
7985,Awka North,Uzo-Uwani,0.8,0.8,0.8,3285,365,2029,-1,10,0.071,0.71,Scenario 2 (National malaria strategic plan)
7986,Awka North,Uzo-Uwani,0.8,0.8,0.8,3650,-1,2030,-1,11,0.071,0.781,Scenario 2 (National malaria strategic plan)
7987,Awka South,Uzo-Uwani,0.491192485,0.491192485,0.561,0,365,2020,-1,1,0.071,0.071,Scenario 2 (National malaria strategic plan)
7988,Awka South,Uzo-Uwani,0.562192485,0.562192485,0.632,365,365,2021,-1,2,0.071,0.142,Scenario 2 (National malaria strategic plan)
7989,Awka South,Uzo-Uwani,0.633192485,0.633192485,0.703,730,365,2022,-1,3,0.071,0.213,Scenario 2 (National malaria strategic plan)
7990,Awka South,Uzo-Uwani,0.704192485,0.704192485,0.774,1095,365,2023,-1,4,0.071,0.284,Scenario 2 (National malaria strategic plan)
7991,Awka South,Uzo-Uwani,0.775192485,0.775192485,0.8,1460,365,2024,-1,5,0.071,0.355,Scenario 2 (National malaria strategic plan)
7992,Awka South,Uzo-Uwani,0.8,0.8,0.8,1825,365,2025,-1,6,0.071,0.426,Scenario 2 (National malaria strategic plan)
7993,Awka South,Uzo-Uwani,0.8,0.8,0.8,2190,365,2026,-1,7,0.071,0.497,Scenario 2 (National malaria strategic plan)
7994,Awka South,Uzo-Uwani,0.8,0.8,0.8,2555,365,2027,-1,8,0.071,0.568,Scenario 2 (National malaria strategic plan)
7995,Awka South,Uzo-Uwani,0.8,0.8,0.8,2920,365,2028,-1,9,0.071,0.639,Scenario 2 (National malaria strategic plan)
7996,Awka South,Uzo-Uwani,0.8,0.8,0.8,3285,365,2029,-1,10,0.071,0.71,Scenario 2 (National malaria strategic plan)
7997,Awka South,Uzo-Uwani,0.8,0.8,0.8,3650,-1,2030,-1,11,0.071,0.781,Scenario 2 (National malaria strategic plan)
7998,Ayamelum,Uzo-Uwani,0.8,0.8,0.561,0,365,2020,-1,1,0.071,0.071,Scenario 2 (National malaria strategic plan)
7999,Ayamelum,Uzo-Uwani,0.8,0.8,0.632,365,365,2021,-1,2,0.071,0.142,Scenario 2 (National malaria strategic plan)
8000,Ayamelum,Uzo-Uwani,0.8,0.8,0.703,730,365,2022,-1,3,0.071,0.213,Scenario 2 (National malaria strategic plan)
8001,Ayamelum,Uzo-Uwani,0.8,0.8,0.774,1095,365,2023,-1,4,0.071,0.284,Scenario 2 (National malaria strategic plan)
8002,Ayamelum,Uzo-Uwani,0.8,0.8,0.8,1460,365,2024,-1,5,0.071,0.355,Scenario 2 (National malaria strategic plan)
8003,Ayamelum,Uzo-Uwani,0.8,0.8,0.8,1825,365,2025,-1,6,0.071,0.426,Scenario 2 (National malaria strategic plan)
8004,Ayamelum,Uzo-Uwani,0.8,0.8,0.8,2190,365,2026,-1,7,0.071,0.497,Scenario 2 (National malaria strategic plan)
8005,Ayamelum,Uzo-Uwani,0.8,0.8,0.8,2555,365,2027,-1,8,0.071,0.568,Scenario 2 (National malaria strategic plan)
8006,Ayamelum,Uzo-Uwani,0.8,0.8,0.8,2920,365,2028,-1,9,0.071,0.639,Scenario 2 (National malaria strategic plan)
8007,Ayamelum,Uzo-Uwani,0.8,0.8,0.8,3285,365,2029,-1,10,0.071,0.71,Scenario 2 (National malaria strategic plan)
8008,Ayamelum,Uzo-Uwani,0.8,0.8,0.8,3650,-1,2030,-1,11,0.071,0.781,Scenario 2 (National malaria strategic plan)
8009,Badagry,Uzo-Uwani,0.491192485,0.491192485,0.561,0,365,2020,-1,1,0.071,0.071,Scenario 2 (National malaria strategic plan)
8010,Badagry,Uzo-Uwani,0.562192485,0.562192485,0.632,365,365,2021,-1,2,0.071,0.142,Scenario 2 (National malaria strategic plan)
8011,Badagry,Uzo-Uwani,0.633192485,0.633192485,0.703,730,365,2022,-1,3,0.071,0.213,Scenario 2 (National malaria strategic plan)
8012,Badagry,Uzo-Uwani,0.704192485,0.704192485,0.774,1095,365,2023,-1,4,0.071,0.284,Scenario 2 (National malaria strategic plan)
8013,Badagry,Uzo-Uwani,0.775192485,0.775192485,0.8,1460,365,2024,-1,5,0.071,0.355,Scenario 2 (National malaria strategic plan)
8014,Badagry,Uzo-Uwani,0.8,0.8,0.8,1825,365,2025,-1,6,0.071,0.426,Scenario 2 (National malaria strategic plan)
8015,Badagry,Uzo-Uwani,0.8,0.8,0.8,2190,365,2026,-1,7,0.071,0.497,Scenario 2 (National malaria strategic plan)
8016,Badagry,Uzo-Uwani,0.8,0.8,0.8,2555,365,2027,-1,8,0.071,0.568,Scenario 2 (National malaria strategic plan)
8017,Badagry,Uzo-Uwani,0.8,0.8,0.8,2920,365,2028,-1,9,0.071,0.639,Scenario 2 (National malaria strategic plan)
8018,Badagry,Uzo-Uwani,0.8,0.8,0.8,3285,365,2029,-1,10,0.071,0.71,Scenario 2 (National malaria strategic plan)
8019,Badagry,Uzo-Uwani,0.8,0.8,0.8,3650,-1,2030,-1,11,0.071,0.781,Scenario 2 (National malaria strategic plan)
8020,Dunukofia,Uzo-Uwani,0.491192485,0.491192485,0.561,0,365,2020,-1,1,0.071,0.071,Scenario 2 (National malaria strategic plan)
8021,Dunukofia,Uzo-Uwani,0.562192485,0.562192485,0.632,365,365,2021,-1,2,0.071,0.142,Scenario 2 (National malaria strategic plan)
8022,Dunukofia,Uzo-Uwani,0.633192485,0.633192485,0.703,730,365,2022,-1,3,0.071,0.213,Scenario 2 (National malaria strategic plan)
8023,Dunukofia,Uzo-Uwani,0.704192485,0.704192485,0.774,1095,365,2023,-1,4,0.071,0.284,Scenario 2 (National malaria strategic plan)
8024,Dunukofia,Uzo-Uwani,0.775192485,0.775192485,0.8,1460,365,2024,-1,5,0.071,0.355,Scenario 2 (National malaria strategic plan)
8025,Dunukofia,Uzo-Uwani,0.8,0.8,0.8,1825,365,2025,-1,6,0.071,0.426,Scenario 2 (National malaria strategic plan)
8026,Dunukofia,Uzo-Uwani,0.8,0.8,0.8,2190,365,2026,-1,7,0.071,0.497,Scenario 2 (National malaria strategic plan)
8027,Dunukofia,Uzo-Uwani,0.8,0.8,0.8,2555,365,2027,-1,8,0.071,0.568,Scenario 2 (National malaria strategic plan)
8028,Dunukofia,Uzo-Uwani,0.8,0.8,0.8,2920,365,2028,-1,9,0.071,0.639,Scenario 2 (National malaria strategic plan)
8029,Dunukofia,Uzo-Uwani,0.8,0.8,0.8,3285,365,2029,-1,10,0.071,0.71,Scenario 2 (National malaria strategic plan)
8030,Dunukofia,Uzo-Uwani,0.8,0.8,0.8,3650,-1,2030,-1,11,0.071,0.781,Scenario 2 (National malaria strategic plan)
8031,Egbado South,Uzo-Uwani,0.491192485,0.491192485,0.561,0,365,2020,-1,1,0.071,0.071,Scenario 2 (National malaria strategic plan)
8032,Egbado South,Uzo-Uwani,0.562192485,0.562192485,0.632,365,365,2021,-1,2,0.071,0.142,Scenario 2 (National malaria strategic plan)
8033,Egbado South,Uzo-Uwani,0.633192485,0.633192485,0.703,730,365,2022,-1,3,0.071,0.213,Scenario 2 (National malaria strategic plan)
8034,Egbado South,Uzo-Uwani,0.704192485,0.704192485,0.774,1095,365,2023,-1,4,0.071,0.284,Scenario 2 (National malaria strategic plan)
8035,Egbado South,Uzo-Uwani,0.775192485,0.775192485,0.8,1460,365,2024,-1,5,0.071,0.355,Scenario 2 (National malaria strategic plan)
8036,Egbado South,Uzo-Uwani,0.8,0.8,0.8,1825,365,2025,-1,6,0.071,0.426,Scenario 2 (National malaria strategic plan)
8037,Egbado South,Uzo-Uwani,0.8,0.8,0.8,2190,365,2026,-1,7,0.071,0.497,Scenario 2 (National malaria strategic plan)
8038,Egbado South,Uzo-Uwani,0.8,0.8,0.8,2555,365,2027,-1,8,0.071,0.568,Scenario 2 (National malaria strategic plan)
8039,Egbado South,Uzo-Uwani,0.8,0.8,0.8,2920,365,2028,-1,9,0.071,0.639,Scenario 2 (National malaria strategic plan)
8040,Egbado South,Uzo-Uwani,0.8,0.8,0.8,3285,365,2029,-1,10,0.071,0.71,Scenario 2 (National malaria strategic plan)
8041,Egbado South,Uzo-Uwani,0.8,0.8,0.8,3650,-1,2030,-1,11,0.071,0.781,Scenario 2 (National malaria strategic plan)
8042,Egor,Uzo-Uwani,0.491192485,0.491192485,0.561,0,365,2020,-1,1,0.071,0.071,Scenario 2 (National malaria strategic plan)
8043,Egor,Uzo-Uwani,0.562192485,0.562192485,0.632,365,365,2021,-1,2,0.071,0.142,Scenario 2 (National malaria strategic plan)
8044,Egor,Uzo-Uwani,0.633192485,0.633192485,0.703,730,365,2022,-1,3,0.071,0.213,Scenario 2 (National malaria strategic plan)
8045,Egor,Uzo-Uwani,0.704192485,0.704192485,0.774,1095,365,2023,-1,4,0.071,0.284,Scenario 2 (National malaria strategic plan)
8046,Egor,Uzo-Uwani,0.775192485,0.775192485,0.8,1460,365,2024,-1,5,0.071,0.355,Scenario 2 (National malaria strategic plan)
8047,Egor,Uzo-Uwani,0.8,0.8,0.8,1825,365,2025,-1,6,0.071,0.426,Scenario 2 (National malaria strategic plan)
8048,Egor,Uzo-Uwani,0.8,0.8,0.8,2190,365,2026,-1,7,0.071,0.497,Scenario 2 (National malaria strategic plan)
8049,Egor,Uzo-Uwani,0.8,0.8,0.8,2555,365,2027,-1,8,0.071,0.568,Scenario 2 (National malaria strategic plan)
8050,Egor,Uzo-Uwani,0.8,0.8,0.8,2920,365,2028,-1,9,0.071,0.639,Scenario 2 (National malaria strategic plan)
8051,Egor,Uzo-Uwani,0.8,0.8,0.8,3285,365,2029,-1,10,0.071,0.71,Scenario 2 (National malaria strategic plan)
8052,Egor,Uzo-Uwani,0.8,0.8,0.8,3650,-1,2030,-1,11,0.071,0.781,Scenario 2 (National malaria strategic plan)
8053,Enugu East,Uzo-Uwani,0.8,0.8,0.561,0,365,2020,-1,1,0.071,0.071,Scenario 2 (National malaria strategic plan)
8054,Enugu East,Uzo-Uwani,0.8,0.8,0.632,365,365,2021,-1,2,0.071,0.142,Scenario 2 (National malaria strategic plan)
8055,Enugu East,Uzo-Uwani,0.8,0.8,0.703,730,365,2022,-1,3,0.071,0.213,Scenario 2 (National malaria strategic plan)
8056,Enugu East,Uzo-Uwani,0.8,0.8,0.774,1095,365,2023,-1,4,0.071,0.284,Scenario 2 (National malaria strategic plan)
8057,Enugu East,Uzo-Uwani,0.8,0.8,0.8,1460,365,2024,-1,5,0.071,0.355,Scenario 2 (National malaria strategic plan)
8058,Enugu East,Uzo-Uwani,0.8,0.8,0.8,1825,365,2025,-1,6,0.071,0.426,Scenario 2 (National malaria strategic plan)
8059,Enugu East,Uzo-Uwani,0.8,0.8,0.8,2190,365,2026,-1,7,0.071,0.497,Scenario 2 (National malaria strategic plan)
8060,Enugu East,Uzo-Uwani,0.8,0.8,0.8,2555,365,2027,-1,8,0.071,0.568,Scenario 2 (National malaria strategic plan)
8061,Enugu East,Uzo-Uwani,0.8,0.8,0.8,2920,365,2028,-1,9,0.071,0.639,Scenario 2 (National malaria strategic plan)
8062,Enugu East,Uzo-Uwani,0.8,0.8,0.8,3285,365,2029,-1,10,0.071,0.71,Scenario 2 (National malaria strategic plan)
8063,Enugu East,Uzo-Uwani,0.8,0.8,0.8,3650,-1,2030,-1,11,0.071,0.781,Scenario 2 (National malaria strategic plan)
8064,Enugu North,Uzo-Uwani,0.491192485,0.491192485,0.561,0,365,2020,-1,1,0.071,0.071,Scenario 2 (National malaria strategic plan)
8065,Enugu North,Uzo-Uwani,0.562192485,0.562192485,0.632,365,365,2021,-1,2,0.071,0.142,Scenario 2 (National malaria strategic plan)
8066,Enugu North,Uzo-Uwani,0.633192485,0.633192485,0.703,730,365,2022,-1,3,0.071,0.213,Scenario 2 (National malaria strategic plan)
8067,Enugu North,Uzo-Uwani,0.704192485,0.704192485,0.774,1095,365,2023,-1,4,0.071,0.284,Scenario 2 (National malaria strategic plan)
8068,Enugu North,Uzo-Uwani,0.775192485,0.775192485,0.8,1460,365,2024,-1,5,0.071,0.355,Scenario 2 (National malaria strategic plan)
8069,Enugu North,Uzo-Uwani,0.8,0.8,0.8,1825,365,2025,-1,6,0.071,0.426,Scenario 2 (National malaria strategic plan)
8070,Enugu North,Uzo-Uwani,0.8,0.8,0.8,2190,365,2026,-1,7,0.071,0.497,Scenario 2 (National malaria strategic plan)
